Province_State,Country_Region,Lat,Long,Date,Deaths
St Martin,France,18.0708,-63.0501,6/26/2020,3
St Martin,France,18.0708,-63.0501,6/27/2020,3
St Martin,France,18.0708,-63.0501,6/28/2020,3
St Martin,France,18.0708,-63.0501,6/29/2020,3
St Martin,France,18.0708,-63.0501,6/30/2020,3
St Martin,France,18.0708,-63.0501,7/1/2020,3
St Martin,France,18.0708,-63.0501,7/2/2020,3
St Martin,France,18.0708,-63.0501,7/3/2020,3
St Martin,France,18.0708,-63.0501,7/4/2020,3
St Martin,France,18.0708,-63.0501,7/5/2020,3
St Martin,France,18.0708,-63.0501,7/6/2020,3
St Martin,France,18.0708,-63.0501,7/7/2020,3
St Martin,France,18.0708,-63.0501,7/8/2020,3
St Martin,France,18.0708,-63.0501,7/9/2020,3
St Martin,France,18.0708,-63.0501,7/10/2020,3
St Martin,France,18.0708,-63.0501,7/11/2020,3
St Martin,France,18.0708,-63.0501,7/12/2020,3
St Martin,France,18.0708,-63.0501,7/13/2020,3
St Martin,France,18.0708,-63.0501,7/14/2020,3
St Martin,France,18.0708,-63.0501,7/15/2020,3
St Martin,France,18.0708,-63.0501,7/16/2020,3
St Martin,France,18.0708,-63.0501,7/17/2020,3
St Martin,France,18.0708,-63.0501,7/18/2020,3
St Martin,France,18.0708,-63.0501,7/19/2020,3
St Martin,France,18.0708,-63.0501,7/20/2020,3
St Martin,France,18.0708,-63.0501,7/21/2020,3
St Martin,France,18.0708,-63.0501,7/22/2020,3
St Martin,France,18.0708,-63.0501,7/23/2020,3
St Martin,France,18.0708,-63.0501,7/24/2020,3
St Martin,France,18.0708,-63.0501,7/25/2020,3
St Martin,France,18.0708,-63.0501,7/26/2020,3
St Martin,France,18.0708,-63.0501,7/27/2020,3
St Martin,France,18.0708,-63.0501,7/28/2020,3
St Martin,France,18.0708,-63.0501,7/29/2020,3
St Martin,France,18.0708,-63.0501,7/30/2020,3
St Martin,France,18.0708,-63.0501,7/31/2020,3
St Martin,France,18.0708,-63.0501,8/1/2020,3
St Martin,France,18.0708,-63.0501,8/2/2020,3
St Martin,France,18.0708,-63.0501,8/3/2020,3
St Martin,France,18.0708,-63.0501,8/4/2020,3
St Martin,France,18.0708,-63.0501,8/5/2020,3
St Martin,France,18.0708,-63.0501,8/6/2020,3
St Martin,France,18.0708,-63.0501,8/7/2020,3
St Martin,France,18.0708,-63.0501,8/8/2020,3
St Martin,France,18.0708,-63.0501,8/9/2020,3
St Martin,France,18.0708,-63.0501,8/10/2020,3
St Martin,France,18.0708,-63.0501,8/11/2020,3
St Martin,France,18.0708,-63.0501,8/12/2020,4
St Martin,France,18.0708,-63.0501,8/13/2020,4
St Martin,France,18.0708,-63.0501,8/14/2020,4
St Martin,France,18.0708,-63.0501,8/15/2020,4
St Martin,France,18.0708,-63.0501,8/16/2020,5
St Martin,France,18.0708,-63.0501,8/17/2020,5
St Martin,France,18.0708,-63.0501,8/18/2020,5
St Martin,France,18.0708,-63.0501,8/19/2020,5
St Martin,France,18.0708,-63.0501,8/20/2020,5
St Martin,France,18.0708,-63.0501,8/21/2020,5
St Martin,France,18.0708,-63.0501,8/22/2020,5
St Martin,France,18.0708,-63.0501,8/23/2020,5
St Martin,France,18.0708,-63.0501,8/24/2020,5
St Martin,France,18.0708,-63.0501,8/25/2020,5
St Martin,France,18.0708,-63.0501,8/26/2020,5
St Martin,France,18.0708,-63.0501,8/27/2020,5
St Martin,France,18.0708,-63.0501,8/28/2020,5
St Martin,France,18.0708,-63.0501,8/29/2020,5
St Martin,France,18.0708,-63.0501,8/30/2020,5
St Martin,France,18.0708,-63.0501,8/31/2020,5
St Martin,France,18.0708,-63.0501,9/1/2020,5
St Martin,France,18.0708,-63.0501,9/2/2020,5
St Martin,France,18.0708,-63.0501,9/3/2020,5
St Martin,France,18.0708,-63.0501,9/4/2020,6
St Martin,France,18.0708,-63.0501,9/5/2020,6
St Martin,France,18.0708,-63.0501,9/6/2020,6
St Martin,France,18.0708,-63.0501,9/7/2020,6
St Martin,France,18.0708,-63.0501,9/8/2020,6
St Martin,France,18.0708,-63.0501,9/9/2020,6
St Martin,France,18.0708,-63.0501,9/10/2020,6
St Martin,France,18.0708,-63.0501,9/11/2020,6
St Martin,France,18.0708,-63.0501,9/12/2020,6
St Martin,France,18.0708,-63.0501,9/13/2020,6
St Martin,France,18.0708,-63.0501,9/14/2020,6
St Martin,France,18.0708,-63.0501,9/15/2020,6
St Martin,France,18.0708,-63.0501,9/16/2020,6
St Martin,France,18.0708,-63.0501,9/17/2020,6
St Martin,France,18.0708,-63.0501,9/18/2020,6
St Martin,France,18.0708,-63.0501,9/19/2020,6
St Martin,France,18.0708,-63.0501,9/20/2020,6
St Martin,France,18.0708,-63.0501,9/21/2020,6
St Martin,France,18.0708,-63.0501,9/22/2020,6
St Martin,France,18.0708,-63.0501,9/23/2020,6
St Martin,France,18.0708,-63.0501,9/24/2020,8
St Martin,France,18.0708,-63.0501,9/25/2020,8
St Martin,France,18.0708,-63.0501,9/26/2020,8
St Martin,France,18.0708,-63.0501,9/27/2020,8
St Martin,France,18.0708,-63.0501,9/28/2020,8
St Martin,France,18.0708,-63.0501,9/29/2020,8
St Martin,France,18.0708,-63.0501,9/30/2020,8
St Martin,France,18.0708,-63.0501,10/1/2020,8
St Martin,France,18.0708,-63.0501,10/2/2020,8
St Martin,France,18.0708,-63.0501,10/3/2020,8
St Martin,France,18.0708,-63.0501,10/4/2020,8
St Martin,France,18.0708,-63.0501,10/5/2020,8
St Martin,France,18.0708,-63.0501,10/6/2020,8
St Martin,France,18.0708,-63.0501,10/7/2020,8
St Martin,France,18.0708,-63.0501,10/8/2020,8
St Martin,France,18.0708,-63.0501,10/9/2020,8
St Martin,France,18.0708,-63.0501,10/10/2020,8
St Martin,France,18.0708,-63.0501,10/11/2020,8
St Martin,France,18.0708,-63.0501,10/12/2020,8
St Martin,France,18.0708,-63.0501,10/13/2020,8
St Martin,France,18.0708,-63.0501,10/14/2020,8
St Martin,France,18.0708,-63.0501,10/15/2020,8
St Martin,France,18.0708,-63.0501,10/16/2020,8
St Martin,France,18.0708,-63.0501,10/17/2020,8
St Martin,France,18.0708,-63.0501,10/18/2020,8
St Martin,France,18.0708,-63.0501,10/19/2020,8
St Martin,France,18.0708,-63.0501,10/20/2020,8
St Martin,France,18.0708,-63.0501,10/21/2020,8
St Martin,France,18.0708,-63.0501,10/22/2020,8
St Martin,France,18.0708,-63.0501,10/23/2020,8
St Martin,France,18.0708,-63.0501,10/24/2020,8
St Martin,France,18.0708,-63.0501,10/25/2020,8
St Martin,France,18.0708,-63.0501,10/26/2020,8
St Martin,France,18.0708,-63.0501,10/27/2020,8
St Martin,France,18.0708,-63.0501,10/28/2020,8
St Martin,France,18.0708,-63.0501,10/29/2020,9
St Martin,France,18.0708,-63.0501,10/30/2020,9
St Martin,France,18.0708,-63.0501,10/31/2020,9
St Martin,France,18.0708,-63.0501,11/1/2020,9
St Martin,France,18.0708,-63.0501,11/2/2020,9
St Martin,France,18.0708,-63.0501,11/3/2020,9
St Martin,France,18.0708,-63.0501,11/4/2020,9
St Martin,France,18.0708,-63.0501,11/5/2020,12
St Martin,France,18.0708,-63.0501,11/6/2020,12
St Martin,France,18.0708,-63.0501,11/7/2020,12
St Martin,France,18.0708,-63.0501,11/8/2020,12
St Martin,France,18.0708,-63.0501,11/9/2020,12
St Martin,France,18.0708,-63.0501,11/10/2020,12
St Martin,France,18.0708,-63.0501,11/11/2020,12
St Martin,France,18.0708,-63.0501,11/12/2020,12
St Martin,France,18.0708,-63.0501,11/13/2020,12
St Martin,France,18.0708,-63.0501,11/14/2020,12
St Martin,France,18.0708,-63.0501,11/15/2020,12
St Martin,France,18.0708,-63.0501,11/16/2020,12
St Martin,France,18.0708,-63.0501,11/17/2020,12
St Martin,France,18.0708,-63.0501,11/18/2020,12
St Martin,France,18.0708,-63.0501,11/19/2020,12
St Martin,France,18.0708,-63.0501,11/20/2020,12
St Martin,France,18.0708,-63.0501,11/21/2020,12
St Martin,France,18.0708,-63.0501,11/22/2020,12
St Martin,France,18.0708,-63.0501,11/23/2020,12
St Martin,France,18.0708,-63.0501,11/24/2020,12
St Martin,France,18.0708,-63.0501,11/25/2020,12
St Martin,France,18.0708,-63.0501,11/26/2020,12
St Martin,France,18.0708,-63.0501,11/27/2020,12
St Martin,France,18.0708,-63.0501,11/28/2020,12
St Martin,France,18.0708,-63.0501,11/29/2020,12
St Martin,France,18.0708,-63.0501,11/30/2020,12
St Martin,France,18.0708,-63.0501,12/1/2020,12
St Martin,France,18.0708,-63.0501,12/2/2020,12
St Martin,France,18.0708,-63.0501,12/3/2020,12
St Martin,France,18.0708,-63.0501,12/4/2020,12
St Martin,France,18.0708,-63.0501,12/5/2020,12
St Martin,France,18.0708,-63.0501,12/6/2020,12
St Martin,France,18.0708,-63.0501,12/7/2020,12
St Martin,France,18.0708,-63.0501,12/8/2020,12
St Martin,France,18.0708,-63.0501,12/9/2020,12
St Martin,France,18.0708,-63.0501,12/10/2020,12
St Martin,France,18.0708,-63.0501,12/11/2020,12
St Martin,France,18.0708,-63.0501,12/12/2020,12
St Martin,France,18.0708,-63.0501,12/13/2020,12
St Martin,France,18.0708,-63.0501,12/14/2020,12
St Martin,France,18.0708,-63.0501,12/15/2020,12
St Martin,France,18.0708,-63.0501,12/16/2020,12
St Martin,France,18.0708,-63.0501,12/17/2020,12
St Martin,France,18.0708,-63.0501,12/18/2020,12
St Martin,France,18.0708,-63.0501,12/19/2020,12
St Martin,France,18.0708,-63.0501,12/20/2020,12
St Martin,France,18.0708,-63.0501,12/21/2020,12
St Martin,France,18.0708,-63.0501,12/22/2020,12
St Martin,France,18.0708,-63.0501,12/23/2020,12
St Martin,France,18.0708,-63.0501,12/24/2020,12
St Martin,France,18.0708,-63.0501,12/25/2020,12
St Martin,France,18.0708,-63.0501,12/26/2020,12
St Martin,France,18.0708,-63.0501,12/27/2020,12
St Martin,France,18.0708,-63.0501,12/28/2020,12
St Martin,France,18.0708,-63.0501,12/29/2020,12
St Martin,France,18.0708,-63.0501,12/30/2020,12
St Martin,France,18.0708,-63.0501,12/31/2020,12
St Martin,France,18.0708,-63.0501,1/1/2021,12
St Martin,France,18.0708,-63.0501,1/2/2021,12
St Martin,France,18.0708,-63.0501,1/3/2021,12
St Martin,France,18.0708,-63.0501,1/4/2021,12
St Martin,France,18.0708,-63.0501,1/5/2021,12
St Martin,France,18.0708,-63.0501,1/6/2021,12
St Martin,France,18.0708,-63.0501,1/7/2021,12
St Martin,France,18.0708,-63.0501,1/8/2021,12
St Martin,France,18.0708,-63.0501,1/9/2021,12
St Martin,France,18.0708,-63.0501,1/10/2021,12
St Martin,France,18.0708,-63.0501,1/11/2021,12
St Martin,France,18.0708,-63.0501,1/12/2021,12
St Martin,France,18.0708,-63.0501,1/13/2021,12
St Martin,France,18.0708,-63.0501,1/14/2021,12
St Martin,France,18.0708,-63.0501,1/15/2021,12
St Martin,France,18.0708,-63.0501,1/16/2021,12
St Martin,France,18.0708,-63.0501,1/17/2021,12
St Martin,France,18.0708,-63.0501,1/18/2021,12
St Martin,France,18.0708,-63.0501,1/19/2021,12
St Martin,France,18.0708,-63.0501,1/20/2021,12
St Martin,France,18.0708,-63.0501,1/21/2021,12
St Martin,France,18.0708,-63.0501,1/22/2021,12
St Martin,France,18.0708,-63.0501,1/23/2021,12
St Martin,France,18.0708,-63.0501,1/24/2021,12
St Martin,France,18.0708,-63.0501,1/25/2021,12
St Martin,France,18.0708,-63.0501,1/26/2021,12
St Martin,France,18.0708,-63.0501,1/27/2021,12
St Martin,France,18.0708,-63.0501,1/28/2021,12
St Martin,France,18.0708,-63.0501,1/29/2021,12
St Martin,France,18.0708,-63.0501,1/30/2021,12
St Martin,France,18.0708,-63.0501,1/31/2021,12
St Martin,France,18.0708,-63.0501,2/1/2021,12
St Martin,France,18.0708,-63.0501,2/2/2021,12
St Martin,France,18.0708,-63.0501,2/3/2021,12
St Martin,France,18.0708,-63.0501,2/4/2021,12
St Martin,France,18.0708,-63.0501,2/5/2021,12
St Martin,France,18.0708,-63.0501,2/6/2021,12
St Martin,France,18.0708,-63.0501,2/7/2021,12
St Martin,France,18.0708,-63.0501,2/8/2021,12
St Martin,France,18.0708,-63.0501,2/9/2021,12
St Martin,France,18.0708,-63.0501,2/10/2021,12
St Martin,France,18.0708,-63.0501,2/11/2021,12
St Martin,France,18.0708,-63.0501,2/12/2021,12
St Martin,France,18.0708,-63.0501,2/13/2021,12
St Martin,France,18.0708,-63.0501,2/14/2021,12
St Martin,France,18.0708,-63.0501,2/15/2021,12
St Martin,France,18.0708,-63.0501,2/16/2021,12
St Martin,France,18.0708,-63.0501,2/17/2021,12
St Martin,France,18.0708,-63.0501,2/18/2021,12
St Martin,France,18.0708,-63.0501,2/19/2021,12
St Martin,France,18.0708,-63.0501,2/20/2021,12
St Martin,France,18.0708,-63.0501,2/21/2021,12
St Martin,France,18.0708,-63.0501,2/22/2021,12
St Martin,France,18.0708,-63.0501,2/23/2021,12
St Martin,France,18.0708,-63.0501,2/24/2021,12
St Martin,France,18.0708,-63.0501,2/25/2021,12
St Martin,France,18.0708,-63.0501,2/26/2021,12
St Martin,France,18.0708,-63.0501,2/27/2021,12
St Martin,France,18.0708,-63.0501,2/28/2021,12
St Martin,France,18.0708,-63.0501,3/1/2021,12
St Martin,France,18.0708,-63.0501,3/2/2021,12
St Martin,France,18.0708,-63.0501,3/3/2021,12
St Martin,France,18.0708,-63.0501,3/4/2021,12
St Martin,France,18.0708,-63.0501,3/5/2021,12
St Martin,France,18.0708,-63.0501,3/6/2021,12
St Martin,France,18.0708,-63.0501,3/7/2021,12
St Martin,France,18.0708,-63.0501,3/8/2021,12
St Martin,France,18.0708,-63.0501,3/9/2021,12
St Martin,France,18.0708,-63.0501,3/10/2021,12
St Martin,France,18.0708,-63.0501,3/11/2021,12
St Martin,France,18.0708,-63.0501,3/12/2021,12
St Martin,France,18.0708,-63.0501,3/13/2021,12
St Martin,France,18.0708,-63.0501,3/14/2021,12
St Martin,France,18.0708,-63.0501,3/15/2021,12
St Martin,France,18.0708,-63.0501,3/16/2021,12
St Martin,France,18.0708,-63.0501,3/17/2021,12
St Martin,France,18.0708,-63.0501,3/18/2021,12
St Martin,France,18.0708,-63.0501,3/19/2021,12
St Martin,France,18.0708,-63.0501,3/20/2021,12
St Martin,France,18.0708,-63.0501,3/21/2021,12
St Martin,France,18.0708,-63.0501,3/22/2021,12
St Martin,France,18.0708,-63.0501,3/23/2021,12
St Martin,France,18.0708,-63.0501,3/24/2021,12
St Martin,France,18.0708,-63.0501,3/25/2021,12
St Martin,France,18.0708,-63.0501,3/26/2021,12
St Martin,France,18.0708,-63.0501,3/27/2021,12
St Martin,France,18.0708,-63.0501,3/28/2021,12
St Martin,France,18.0708,-63.0501,3/29/2021,12
St Martin,France,18.0708,-63.0501,3/30/2021,12
St Martin,France,18.0708,-63.0501,3/31/2021,12
St Martin,France,18.0708,-63.0501,4/1/2021,12
St Martin,France,18.0708,-63.0501,4/2/2021,12
St Martin,France,18.0708,-63.0501,4/3/2021,13
St Martin,France,18.0708,-63.0501,4/4/2021,13
St Martin,France,18.0708,-63.0501,4/5/2021,13
St Martin,France,18.0708,-63.0501,4/6/2021,13
St Martin,France,18.0708,-63.0501,4/7/2021,13
St Martin,France,18.0708,-63.0501,4/8/2021,13
St Martin,France,18.0708,-63.0501,4/9/2021,13
St Martin,France,18.0708,-63.0501,4/10/2021,13
St Martin,France,18.0708,-63.0501,4/11/2021,13
St Martin,France,18.0708,-63.0501,4/12/2021,13
St Martin,France,18.0708,-63.0501,4/13/2021,13
St Martin,France,18.0708,-63.0501,4/14/2021,13
St Martin,France,18.0708,-63.0501,4/15/2021,13
St Martin,France,18.0708,-63.0501,4/16/2021,13
St Martin,France,18.0708,-63.0501,4/17/2021,13
St Martin,France,18.0708,-63.0501,4/18/2021,13
St Martin,France,18.0708,-63.0501,4/19/2021,13
St Martin,France,18.0708,-63.0501,4/20/2021,13
St Martin,France,18.0708,-63.0501,4/21/2021,13
St Martin,France,18.0708,-63.0501,4/22/2021,13
St Martin,France,18.0708,-63.0501,4/23/2021,13
St Martin,France,18.0708,-63.0501,4/24/2021,13
St Martin,France,18.0708,-63.0501,4/25/2021,13
St Martin,France,18.0708,-63.0501,4/26/2021,13
St Martin,France,18.0708,-63.0501,4/27/2021,13
St Martin,France,18.0708,-63.0501,4/28/2021,13
St Martin,France,18.0708,-63.0501,4/29/2021,13
St Martin,France,18.0708,-63.0501,4/30/2021,13
St Martin,France,18.0708,-63.0501,5/1/2021,13
St Martin,France,18.0708,-63.0501,5/2/2021,14
St Martin,France,18.0708,-63.0501,5/3/2021,14
St Martin,France,18.0708,-63.0501,5/4/2021,14
St Martin,France,18.0708,-63.0501,5/5/2021,14
St Martin,France,18.0708,-63.0501,5/6/2021,14
St Martin,France,18.0708,-63.0501,5/7/2021,14
St Martin,France,18.0708,-63.0501,5/8/2021,14
St Martin,France,18.0708,-63.0501,5/9/2021,14
St Martin,France,18.0708,-63.0501,5/10/2021,14
St Martin,France,18.0708,-63.0501,5/11/2021,14
St Martin,France,18.0708,-63.0501,5/12/2021,14
St Martin,France,18.0708,-63.0501,5/13/2021,14
St Martin,France,18.0708,-63.0501,5/14/2021,14
St Martin,France,18.0708,-63.0501,5/15/2021,14
St Martin,France,18.0708,-63.0501,5/16/2021,14
St Martin,France,18.0708,-63.0501,5/17/2021,14
St Martin,France,18.0708,-63.0501,5/18/2021,14
St Martin,France,18.0708,-63.0501,5/19/2021,14
St Martin,France,18.0708,-63.0501,5/20/2021,14
St Martin,France,18.0708,-63.0501,5/21/2021,14
St Martin,France,18.0708,-63.0501,5/22/2021,14
St Martin,France,18.0708,-63.0501,5/23/2021,15
St Martin,France,18.0708,-63.0501,5/24/2021,15
St Martin,France,18.0708,-63.0501,5/25/2021,15
St Martin,France,18.0708,-63.0501,5/26/2021,15
St Martin,France,18.0708,-63.0501,5/27/2021,15
St Martin,France,18.0708,-63.0501,5/28/2021,15
St Martin,France,18.0708,-63.0501,5/29/2021,15
St Martin,France,18.0708,-63.0501,5/30/2021,15
St Martin,France,18.0708,-63.0501,5/31/2021,15
St Martin,France,18.0708,-63.0501,6/1/2021,15
St Martin,France,18.0708,-63.0501,6/2/2021,15
St Martin,France,18.0708,-63.0501,6/3/2021,15
St Martin,France,18.0708,-63.0501,6/4/2021,15
St Martin,France,18.0708,-63.0501,6/5/2021,15
St Martin,France,18.0708,-63.0501,6/6/2021,22
St Martin,France,18.0708,-63.0501,6/7/2021,22
St Martin,France,18.0708,-63.0501,6/8/2021,22
St Martin,France,18.0708,-63.0501,6/9/2021,22
St Martin,France,18.0708,-63.0501,6/10/2021,22
St Martin,France,18.0708,-63.0501,6/11/2021,22
St Martin,France,18.0708,-63.0501,6/12/2021,22
St Martin,France,18.0708,-63.0501,6/13/2021,25
St Martin,France,18.0708,-63.0501,6/14/2021,25
St Martin,France,18.0708,-63.0501,6/15/2021,25
St Martin,France,18.0708,-63.0501,6/16/2021,25
St Martin,France,18.0708,-63.0501,6/17/2021,25
St Martin,France,18.0708,-63.0501,6/18/2021,25
St Martin,France,18.0708,-63.0501,6/19/2021,25
St Martin,France,18.0708,-63.0501,6/20/2021,26
St Martin,France,18.0708,-63.0501,6/21/2021,26
St Martin,France,18.0708,-63.0501,6/22/2021,26
St Martin,France,18.0708,-63.0501,6/23/2021,26
St Martin,France,18.0708,-63.0501,6/24/2021,26
St Martin,France,18.0708,-63.0501,6/25/2021,26
St Martin,France,18.0708,-63.0501,6/26/2021,26
St Martin,France,18.0708,-63.0501,6/27/2021,27
St Martin,France,18.0708,-63.0501,6/28/2021,27
St Martin,France,18.0708,-63.0501,6/29/2021,27
St Martin,France,18.0708,-63.0501,6/30/2021,27
St Martin,France,18.0708,-63.0501,7/1/2021,27
St Martin,France,18.0708,-63.0501,7/2/2021,27
St Martin,France,18.0708,-63.0501,7/3/2021,27
St Martin,France,18.0708,-63.0501,7/4/2021,29
St Martin,France,18.0708,-63.0501,7/5/2021,29
St Martin,France,18.0708,-63.0501,7/6/2021,29
St Martin,France,18.0708,-63.0501,7/7/2021,29
St Martin,France,18.0708,-63.0501,7/8/2021,29
St Martin,France,18.0708,-63.0501,7/9/2021,29
St Martin,France,18.0708,-63.0501,7/10/2021,29
St Martin,France,18.0708,-63.0501,7/11/2021,30
St Martin,France,18.0708,-63.0501,7/12/2021,30
St Martin,France,18.0708,-63.0501,7/13/2021,30
St Martin,France,18.0708,-63.0501,7/14/2021,30
St Martin,France,18.0708,-63.0501,7/15/2021,30
St Martin,France,18.0708,-63.0501,7/16/2021,30
St Martin,France,18.0708,-63.0501,7/17/2021,30
St Martin,France,18.0708,-63.0501,7/18/2021,30
St Martin,France,18.0708,-63.0501,7/19/2021,30
St Martin,France,18.0708,-63.0501,7/20/2021,30
St Martin,France,18.0708,-63.0501,7/21/2021,30
St Martin,France,18.0708,-63.0501,7/22/2021,30
St Martin,France,18.0708,-63.0501,7/23/2021,30
St Martin,France,18.0708,-63.0501,7/24/2021,30
St Martin,France,18.0708,-63.0501,7/25/2021,30
St Martin,France,18.0708,-63.0501,7/26/2021,30
St Martin,France,18.0708,-63.0501,7/27/2021,30
St Martin,France,18.0708,-63.0501,7/28/2021,30
St Martin,France,18.0708,-63.0501,7/29/2021,30
St Martin,France,18.0708,-63.0501,7/30/2021,30
St Martin,France,18.0708,-63.0501,7/31/2021,30
St Martin,France,18.0708,-63.0501,8/1/2021,30
St Martin,France,18.0708,-63.0501,8/2/2021,30
St Martin,France,18.0708,-63.0501,8/3/2021,30
St Martin,France,18.0708,-63.0501,8/4/2021,30
St Martin,France,18.0708,-63.0501,8/5/2021,30
St Martin,France,18.0708,-63.0501,8/6/2021,30
St Martin,France,18.0708,-63.0501,8/7/2021,30
St Martin,France,18.0708,-63.0501,8/8/2021,33
St Martin,France,18.0708,-63.0501,8/9/2021,33
St Martin,France,18.0708,-63.0501,8/10/2021,33
St Martin,France,18.0708,-63.0501,8/11/2021,33
St Martin,France,18.0708,-63.0501,8/12/2021,33
St Martin,France,18.0708,-63.0501,8/13/2021,33
St Martin,France,18.0708,-63.0501,8/14/2021,33
St Martin,France,18.0708,-63.0501,8/15/2021,33
St Martin,France,18.0708,-63.0501,8/16/2021,33
St Martin,France,18.0708,-63.0501,8/17/2021,33
St Martin,France,18.0708,-63.0501,8/18/2021,33
St Martin,France,18.0708,-63.0501,8/19/2021,33
St Martin,France,18.0708,-63.0501,8/20/2021,33
St Martin,France,18.0708,-63.0501,8/21/2021,16
St Martin,France,18.0708,-63.0501,8/22/2021,16
St Martin,France,18.0708,-63.0501,8/23/2021,16
St Martin,France,18.0708,-63.0501,8/24/2021,17
St Martin,France,18.0708,-63.0501,8/25/2021,17
St Martin,France,18.0708,-63.0501,8/26/2021,17
St Martin,France,18.0708,-63.0501,8/27/2021,17
St Martin,France,18.0708,-63.0501,8/28/2021,17
St Martin,France,18.0708,-63.0501,8/29/2021,17
St Martin,France,18.0708,-63.0501,8/30/2021,17
St Martin,France,18.0708,-63.0501,8/31/2021,17
St Martin,France,18.0708,-63.0501,9/1/2021,17
St Martin,France,18.0708,-63.0501,9/2/2021,17
St Martin,France,18.0708,-63.0501,9/3/2021,17
St Martin,France,18.0708,-63.0501,9/4/2021,17
St Martin,France,18.0708,-63.0501,9/5/2021,17
St Martin,France,18.0708,-63.0501,9/6/2021,20
St Martin,France,18.0708,-63.0501,9/7/2021,20
St Martin,France,18.0708,-63.0501,9/8/2021,31
St Martin,France,18.0708,-63.0501,9/9/2021,31
St Martin,France,18.0708,-63.0501,9/10/2021,31
St Martin,France,18.0708,-63.0501,9/11/2021,31
St Martin,France,18.0708,-63.0501,9/12/2021,31
St Martin,France,18.0708,-63.0501,9/13/2021,31
St Martin,France,18.0708,-63.0501,9/14/2021,33
St Martin,France,18.0708,-63.0501,9/15/2021,33
St Martin,France,18.0708,-63.0501,9/16/2021,33
St Martin,France,18.0708,-63.0501,9/17/2021,33
St Martin,France,18.0708,-63.0501,9/18/2021,33
St Martin,France,18.0708,-63.0501,9/19/2021,33
St Martin,France,18.0708,-63.0501,9/20/2021,35
St Martin,France,18.0708,-63.0501,9/21/2021,35
St Martin,France,18.0708,-63.0501,9/22/2021,35
Wallis and Futuna,France,-14.2938,-178.1165,1/22/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,1/23/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,1/24/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,1/25/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,1/26/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,1/27/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,1/28/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,1/29/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,1/30/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,1/31/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/1/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/2/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/3/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/4/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/5/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/6/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/7/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/8/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/9/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/10/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/11/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/12/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/13/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/14/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/15/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/16/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/17/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/18/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/19/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/20/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/21/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/22/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/23/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/24/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/25/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/26/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/27/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/28/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,2/29/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,3/1/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,3/2/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,3/3/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,3/4/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,3/5/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,3/6/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,3/7/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,3/8/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,3/9/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,3/10/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,3/11/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,3/12/2020,0
Wallis and Futuna,France,-14.2938,-178.1165,3/13/2020,0
